vatn_lnr;year;Ca;lnCa;lnTOC;sdep_pred;TOC;ndvi.summer;q.summer;tm.summer;SO4;ndvi.summer_lag1;ndvi.summer_lag2;ndvi.summer_lag3;ndvi.summer_lag4;ndvi.summer_lag5;q.summer_lag1;q.summer_lag2;q.summer_lag3;q.summer_lag4;q.summer_lag5;sdep_pred_lag1;sdep_pred_lag2;sdep_pred_lag3;sdep_pred_lag4;sdep_pred_lag5
11592;1959;;;;;;;0.556373556;14.63198407;;;;;;;2.189484468;1.426566109;;;;;;;;
11592;1960;;;;;;;1.703542413;13.5523865;;;;;;;0.556373556;2.189484468;1.426566109;;;;;;;
11592;1961;;;;;;;2.362247312;13.11108363;;;;;;;1.703542413;0.556373556;2.189484468;1.426566109;;;;;;
11592;1962;;;;;;;2.039650737;11.99638769;;;;;;;2.362247312;1.703542413;0.556373556;2.189484468;1.426566109;;;;;
11592;1963;;;;;;;1.541169056;13.61575587;;;;;;;2.039650737;2.362247312;1.703542413;0.556373556;2.189484468;;;;;
11592;1964;;;;;;;2.054507965;12.19773716;;;;;;;1.541169056;2.039650737;2.362247312;1.703542413;0.556373556;;;;;
11592;1965;;;;;;;1.179615094;12.38050458;;;;;;;2.054507965;1.541169056;2.039650737;2.362247312;1.703542413;;;;;
11592;1966;;;;;;;2.099289128;13.56918837;;;;;;;1.179615094;2.054507965;1.541169056;2.039650737;2.362247312;;;;;
11592;1967;;;;;;;1.944343887;13.1467505;;;;;;;2.099289128;1.179615094;2.054507965;1.541169056;2.039650737;;;;;
11592;1968;;;;;;;0.873279172;13.91059658;;;;;;;1.944343887;2.099289128;1.179615094;2.054507965;1.541169056;;;;;
11592;1969;;;;;;;0.616310633;14.64136818;;;;;;;0.873279172;1.944343887;2.099289128;1.179615094;2.054507965;;;;;
11592;1970;;;;;;;1.70664994;14.09094006;;;;;;;0.616310633;0.873279172;1.944343887;2.099289128;1.179615094;;;;;
11592;1971;;;;;;;0.766324771;13.36369693;;;;;;;1.70664994;0.616310633;0.873279172;1.944343887;2.099289128;;;;;
11592;1972;;;;;;;2.054331541;13.34118379;;;;;;;0.766324771;1.70664994;0.616310633;0.873279172;1.944343887;;;;;
11592;1973;;;;;;;0.93858861;13.71424791;;;;;;;2.054331541;0.766324771;1.70664994;0.616310633;0.873279172;;;;;
11592;1974;;;;;;;0.412367782;13.07848407;;;;;;;0.93858861;2.054331541;0.766324771;1.70664994;0.616310633;;;;;
11592;1975;;;;;;;0.590429709;14.49678136;;;;;;;0.412367782;0.93858861;2.054331541;0.766324771;1.70664994;;;;;
11592;1976;;;;;;;0.468143369;14.51779331;;;;;;;0.590429709;0.412367782;0.93858861;2.054331541;0.766324771;;;;;
11592;1977;;;;;;;0.714980884;13.52090004;;;;;;;0.468143369;0.590429709;0.412367782;0.93858861;2.054331541;;;;;
11592;1978;;;;;;;1.884141378;13.2387961;;;;;;;0.714980884;0.468143369;0.590429709;0.412367782;0.93858861;;;;;
11592;1979;;;;;;;1.996046197;12.79430207;;;;;;;1.884141378;0.714980884;0.468143369;0.590429709;0.412367782;;;;;
11592;1980;;;;2195.825007;;;1.209600358;14.14151155;;;;;;;1.996046197;1.884141378;0.714980884;0.468143369;0.590429709;;;;;
11592;1981;;;;2170.452872;;;0.975977698;12.66321844;;;;;;;1.209600358;1.996046197;1.884141378;0.714980884;0.468143369;2195.825007;;;;
11592;1982;;;;2125.125331;;0.759888887;0.744823377;14.18694942;;;;;;;0.975977698;1.209600358;1.996046197;1.884141378;0.714980884;2170.452872;2195.825007;;;
11592;1983;;;;2077.339038;;0.75161111;0.918896854;13.96026623;;0.759888887;;;;;0.744823377;0.975977698;1.209600358;1.996046197;1.884141378;2125.125331;2170.452872;2195.825007;;
11592;1984;;;;2025.864616;;0.776844449;0.57889765;14.08766268;;0.75161111;0.759888887;;;;0.918896854;0.744823377;0.975977698;1.209600358;1.996046197;2077.339038;2125.125331;2170.452872;2195.825007;
11592;1985;;;;1967.379797;;0.712355552;2.409873955;12.90061728;;0.776844449;0.75161111;0.759888887;;;0.57889765;0.918896854;0.744823377;0.975977698;1.209600358;2025.864616;2077.339038;2125.125331;2170.452872;2195.825007
11592;1986;1.21;0.19062036;1.266947603;1906.940374;3.55;0.765500006;1.622360812;13.05508483;5.5;0.712355552;0.776844449;0.75161111;0.759888887;;2.409873955;0.57889765;0.918896854;0.744823377;0.975977698;1967.379797;2025.864616;2077.339038;2125.125331;2170.452872
11592;1987;1.33;0.285178942;1.252762968;1837.070752;3.5;0.754899995;2.571649343;11.93907786;4.9;0.765500006;0.712355552;0.776844449;0.75161111;0.759888887;1.622360812;2.409873955;0.57889765;0.918896854;0.744823377;1906.940374;1967.379797;2025.864616;2077.339038;2125.125331
11592;1988;1.13;0.122217633;1.398716881;1758.673396;4.05;0.750566658;2.797975508;14.57453305;4.4;0.754899995;0.765500006;0.712355552;0.776844449;0.75161111;2.571649343;1.622360812;2.409873955;0.57889765;0.918896854;1837.070752;1906.940374;1967.379797;2025.864616;2077.339038
11592;1989;1.58;0.457424847;0.506817602;1670.557881;1.66;0.770999995;0.629168857;13.71333732;5.6;0.750566658;0.754899995;0.765500006;0.712355552;0.776844449;2.797975508;2.571649343;1.622360812;2.409873955;0.57889765;1758.673396;1837.070752;1906.940374;1967.379797;2025.864616
11592;1990;0.96;-0.040821995;1.497388409;1684.650629;4.47;0.763833334;2.12429769;14.0996816;3.9;0.770999995;0.750566658;0.754899995;0.765500006;0.712355552;0.629168857;2.797975508;2.571649343;1.622360812;2.409873955;1670.557881;1758.673396;1837.070752;1906.940374;1967.379797
11592;1991;1.36;0.3074847;1.124929597;1461.514356;3.08;0.764288892;0.847600159;13.66399761;5.3;0.763833334;0.770999995;0.750566658;0.754899995;0.765500006;2.12429769;0.629168857;2.797975508;2.571649343;1.622360812;1684.650629;1670.557881;1758.673396;1837.070752;1906.940374
11592;1992;1.49;0.39877612;1.280933845;1344.827611;3.6;0.75455555;0.870169853;14.01303067;5.2;0.764288892;0.763833334;0.770999995;0.750566658;0.754899995;0.847600159;2.12429769;0.629168857;2.797975508;2.571649343;1461.514356;1684.650629;1670.557881;1758.673396;1837.070752
11592;1993;2.21;0.792992516;0.470003629;1226.905238;1.6;0.752111114;0.560236161;11.96523576;5.4;0.75455555;0.764288892;0.763833334;0.770999995;0.750566658;0.870169853;0.847600159;2.12429769;0.629168857;2.797975508;1344.827611;1461.514356;1684.650629;1670.557881;1758.673396
11592;1994;1.35;0.300104592;1.410986974;1113.178929;4.1;0.749622221;0.689772003;14.21854062;4.4;0.752111114;0.75455555;0.764288892;0.763833334;0.770999995;0.560236161;0.870169853;0.847600159;2.12429769;0.629168857;1226.905238;1344.827611;1461.514356;1684.650629;1670.557881
11592;1995;1.33;0.285178942;1.547562509;825.2761945;4.7;0.775722229;0.839615691;14.68053405;4.6;0.749622221;0.752111114;0.75455555;0.764288892;0.763833334;0.689772003;0.560236161;0.870169853;0.847600159;2.12429769;1113.178929;1226.905238;1344.827611;1461.514356;1684.650629
11592;1996;1.38;0.322083499;1.547562509;1065.39348;4.7;0.761277777;0.849657706;13.4896824;4.8;0.775722229;0.749622221;0.752111114;0.75455555;0.764288892;0.839615691;0.689772003;0.560236161;0.870169853;0.847600159;825.2761945;1113.178929;1226.905238;1344.827611;1461.514356
11592;1997;1.52;0.418710335;1.526056303;760.0175745;4.6;0.767722226;0.575332537;16.08444504;4.4;0.761277777;0.775722229;0.749622221;0.752111114;0.75455555;0.849657706;0.839615691;0.689772003;0.560236161;0.870169853;1065.39348;825.2761945;1113.178929;1226.905238;1344.827611
11592;1998;1.24;0.21511138;1.589235205;745.9563965;4.9;0.765666667;2.348506173;12.56892155;3.9;0.767722226;0.761277777;0.775722229;0.749622221;0.752111114;0.575332537;0.849657706;0.839615691;0.689772003;0.560236161;760.0175745;1065.39348;825.2761945;1113.178929;1226.905238
11592;1999;1.12;0.113328685;1.722766598;729.5395663;5.6;0.761555556;2.064181601;13.82549442;4;0.765666667;0.767722226;0.761277777;0.775722229;0.749622221;2.348506173;0.575332537;0.849657706;0.839615691;0.689772003;745.9563965;760.0175745;1065.39348;825.2761945;1113.178929
11592;2000;0.96;-0.040821995;1.840549633;755.628157;6.3;0.78733333;1.750991039;13.24728674;3.4;0.761555556;0.765666667;0.767722226;0.761277777;0.775722229;2.064181601;2.348506173;0.575332537;0.849657706;0.839615691;729.5395663;745.9563965;760.0175745;1065.39348;825.2761945
11592;2001;0.96;-0.040821995;1.871802177;677.5258352;6.5;0.772666666;1.136587216;14.02481004;3;0.78733333;0.761555556;0.765666667;0.767722226;0.761277777;1.750991039;2.064181601;2.348506173;0.575332537;0.849657706;755.628157;729.5395663;745.9563965;760.0175745;1065.39348
11592;2002;1.17;0.157003749;1.526056303;576.1163956;4.6;0.782388892;1.669356631;15.69353883;2.83;0.772666666;0.78733333;0.761555556;0.765666667;0.767722226;1.136587216;1.750991039;2.064181601;2.348506173;0.575332537;677.5258352;755.628157;729.5395663;745.9563965;760.0175745
11592;2003;1.3;0.262364264;1.386294361;641.4138743;4;0.770444446;0.974702111;15.84274791;3.2;0.782388892;0.772666666;0.78733333;0.761555556;0.765666667;1.669356631;1.136587216;1.750991039;2.064181601;2.348506173;576.1163956;677.5258352;755.628157;729.5395663;745.9563965
11592;2004;0.98;-0.020202707;1.824549292;552.1789032;6.2;0.774444444;2.109928515;14.17006531;2.67;0.770444446;0.782388892;0.772666666;0.78733333;0.761555556;0.974702111;1.669356631;1.136587216;1.750991039;2.064181601;641.4138743;576.1163956;677.5258352;755.628157;729.5395663
11592;2005;1.46;0.378436436;1.504077397;524.7788761;4.5;0.741511106;1.031866786;14.28397491;3.07;0.774444444;0.770444446;0.782388892;0.772666666;0.78733333;2.109928515;0.974702111;1.669356631;1.136587216;1.750991039;552.1789032;641.4138743;576.1163956;677.5258352;755.628157
11592;2006;1.19;0.173953307;2.00148;543.5415597;7.4;0.76572222;0.944509757;15.77683194;2.88;0.741511106;0.774444444;0.770444446;0.782388892;0.772666666;1.031866786;2.109928515;0.974702111;1.669356631;1.136587216;524.7788761;552.1789032;641.4138743;576.1163956;677.5258352
11592;2007;1.2;0.182321557;1.589235205;392.2224599;4.9;0.776277781;2.326666069;14.66786201;2.52;0.76572222;0.741511106;0.774444444;0.770444446;0.782388892;0.944509757;1.031866786;2.109928515;0.974702111;1.669356631;543.5415597;524.7788761;552.1789032;641.4138743;576.1163956
11592;2008;0.92;-0.083381609;1.840549633;456.888859;6.3;0.760666668;1.296895062;14.69883971;2.4;0.776277781;0.76572222;0.741511106;0.774444444;0.770444446;2.326666069;0.944509757;1.031866786;2.109928515;0.974702111;392.2224599;543.5415597;524.7788761;552.1789032;641.4138743
11592;2009;1.06;0.058268908;1.824549292;510.4347832;6.2;0.764066663;2.009436878;14.77462764;2.23;0.760666668;0.776277781;0.76572222;0.741511106;0.774444444;1.296895062;2.326666069;0.944509757;1.031866786;2.109928515;456.888859;392.2224599;543.5415597;524.7788761;552.1789032
11592;2010;1.04;0.039220713;1.902107526;374.3420787;6.7;0.758611113;0.414888292;15.03781103;2.69;0.764066663;0.760666668;0.776277781;0.76572222;0.741511106;2.009436878;1.296895062;2.326666069;0.944509757;1.031866786;510.4347832;456.888859;392.2224599;543.5415597;524.7788761
11592;2011;1.02;0.019802627;1.945910149;422.4545403;7;0.756177775;2.077211071;14.72628634;2.05;0.758611113;0.764066663;0.760666668;0.776277781;0.76572222;0.414888292;2.009436878;1.296895062;2.326666069;0.944509757;374.3420787;510.4347832;456.888859;392.2224599;543.5415597
11592;2012;1.15;0.139761942;1.974081026;386.1240421;7.2;;1.031370171;13.67389705;2.18;0.756177775;0.758611113;0.764066663;0.760666668;0.776277781;2.077211071;0.414888292;2.009436878;1.296895062;2.326666069;422.4545403;374.3420787;510.4347832;456.888859;392.2224599
11592;2013;1.05;0.048790164;1.85629799;368.6470804;6.4;;1.450116886;14.88360673;2.28;;0.756177775;0.758611113;0.764066663;0.760666668;1.031370171;2.077211071;0.414888292;2.009436878;1.296895062;386.1240421;422.4545403;374.3420787;510.4347832;456.888859
13194;1957;;;;;;;10.3370681;8.6590681;;;;;;;;;;;;;;;;
13194;1958;;;;;;;9.926691756;8.37188172;;;;;;;10.3370681;;;;;;;;;
13194;1959;;;;;;;4.597216846;9.746286738;;;;;;;9.926691756;10.3370681;;;;;;;;
13194;1960;;;;;;;11.47022222;8.873483871;;;;;;;4.597216846;9.926691756;10.3370681;;;;;;;
13194;1961;;;;;;;8.167526882;8.107853047;;;;;;;11.47022222;4.597216846;9.926691756;10.3370681;;;;;;
13194;1962;;;;;;;10.4606129;6.577935484;;;;;;;8.167526882;11.47022222;4.597216846;9.926691756;10.3370681;;;;;
13194;1963;;;;;;;7.912899642;9.271078853;;;;;;;10.4606129;8.167526882;11.47022222;4.597216846;9.926691756;;;;;
13194;1964;;;;;;;6.871374552;7.28094086;;;;;;;7.912899642;10.4606129;8.167526882;11.47022222;4.597216846;;;;;
13194;1965;;;;;;;10.19117742;7.41531362;;;;;;;6.871374552;7.912899642;10.4606129;8.167526882;11.47022222;;;;;
13194;1966;;;;;;;8.529738351;8.863446237;;;;;;;10.19117742;6.871374552;7.912899642;10.4606129;8.167526882;;;;;
13194;1967;;;;;;;13.13612903;8.031736559;;;;;;;8.529738351;10.19117742;6.871374552;7.912899642;10.4606129;;;;;
13194;1968;;;;;;;8.962709677;9.281580645;;;;;;;13.13612903;8.529738351;10.19117742;6.871374552;7.912899642;;;;;
13194;1969;;;;;;;7.983998208;10.0092724;;;;;;;8.962709677;13.13612903;8.529738351;10.19117742;6.871374552;;;;;
13194;1970;;;;;;;7.05181362;9.20177957;;;;;;;7.983998208;8.962709677;13.13612903;8.529738351;10.19117742;;;;;
13194;1971;;;;;;;9.214784946;8.312795699;;;;;;;7.05181362;7.983998208;8.962709677;13.13612903;8.529738351;;;;;
13194;1972;;;;;;;9.898991039;8.578971326;;;;;;;9.214784946;7.05181362;7.983998208;8.962709677;13.13612903;;;;;
13194;1973;;;;;;;6.152532258;9.002634409;;;;;;;9.898991039;9.214784946;7.05181362;7.983998208;8.962709677;;;;;
13194;1974;;;;;;;6.135098566;7.800320789;;;;;;;6.152532258;9.898991039;9.214784946;7.05181362;7.983998208;;;;;
13194;1975;;;;;;;6.508930108;9.746043011;;;;;;;6.135098566;6.152532258;9.898991039;9.214784946;7.05181362;;;;;
13194;1976;;;;;;;3.360413978;9.927467742;;;;;;;6.508930108;6.135098566;6.152532258;9.898991039;9.214784946;;;;;
13194;1977;;;;;;;10.605181;9.256100358;;;;;;;3.360413978;6.508930108;6.135098566;6.152532258;9.898991039;;;;;
13194;1978;;;;;;;10.55546416;8.837698925;;;;;;;10.605181;3.360413978;6.508930108;6.135098566;6.152532258;;;;;
13194;1979;;;;;;;9.159136201;8.403003584;;;;;;;10.55546416;10.605181;3.360413978;6.508930108;6.135098566;;;;;
13194;1980;;;;1144.217964;;;6.544120072;9.398994624;;;;;;;9.159136201;10.55546416;10.605181;3.360413978;6.508930108;;;;;
13194;1981;;;;1111.171541;;;6.943148746;7.946075269;;;;;;;6.544120072;9.159136201;10.55546416;10.605181;3.360413978;1144.217964;;;;
13194;1982;;;;1086.398902;;0.843666663;7.33096595;9.10988172;;;;;;;6.943148746;6.544120072;9.159136201;10.55546416;10.605181;1111.171541;1144.217964;;;
13194;1983;;;;1067.420504;;0.770866662;9.807306452;9.046519713;;0.843666663;;;;;7.33096595;6.943148746;6.544120072;9.159136201;10.55546416;1086.398902;1111.171541;1144.217964;;
13194;1984;;;;1057.133467;;0.815166662;5.640320789;9.389715054;;0.770866662;0.843666663;;;;9.807306452;7.33096595;6.943148746;6.544120072;9.159136201;1067.420504;1086.398902;1111.171541;1144.217964;
13194;1985;;;;1035.094845;;0.669933339;10.21214516;8.317793907;;0.815166662;0.770866662;0.843666663;;;5.640320789;9.807306452;7.33096595;6.943148746;6.544120072;1057.133467;1067.420504;1086.398902;1111.171541;1144.217964
13194;1986;0.9;-0.105360516;-0.083381609;1072.122483;0.92;0.778666675;8.538057348;8.662738351;2.4;0.669933339;0.815166662;0.770866662;0.843666663;;10.21214516;5.640320789;9.807306452;7.33096595;6.943148746;1035.094845;1057.133467;1067.420504;1086.398902;1111.171541
13194;1987;0.82;-0.198450939;0.364643114;1090.595951;1.44;0.780499995;9.11562724;7.388998208;2.2;0.778666675;0.669933339;0.815166662;0.770866662;0.843666663;8.538057348;10.21214516;5.640320789;9.807306452;7.33096595;1072.122483;1035.094845;1057.133467;1067.420504;1086.398902
13194;1988;0.78;-0.248461359;0.647103242;1104.155604;1.91;0.771866659;15.87179032;9.715268817;2;0.780499995;0.778666675;0.669933339;0.815166662;0.770866662;9.11562724;8.538057348;10.21214516;5.640320789;9.807306452;1090.595951;1072.122483;1035.094845;1057.133467;1067.420504
13194;1989;0.99;-0.010050336;0.444685821;1103.101738;1.56;0.719900002;8.160752688;8.290388889;2.3;0.771866659;0.780499995;0.778666675;0.669933339;0.815166662;15.87179032;9.11562724;8.538057348;10.21214516;5.640320789;1104.155604;1090.595951;1072.122483;1035.094845;1057.133467
13194;1990;0.72;-0.328504067;0.039220713;1112.312691;1.04;0.745000015;8.858181004;8.789236559;2;0.719900002;0.771866659;0.780499995;0.778666675;0.669933339;8.160752688;15.87179032;9.11562724;8.538057348;10.21214516;1103.101738;1104.155604;1090.595951;1072.122483;1035.094845
13194;1991;0.84;-0.174353387;-0.186329578;1021.487797;0.83;0.779366657;8.077146953;8.63274552;2;0.745000015;0.719900002;0.771866659;0.780499995;0.778666675;8.858181004;8.160752688;15.87179032;9.11562724;8.538057348;1112.312691;1103.101738;1104.155604;1090.595951;1072.122483
13194;1992;0.86;-0.15082289;0.086177696;940.3273965;1.09;0.807000001;6.18444086;8.435777778;1.9;0.779366657;0.745000015;0.719900002;0.771866659;0.780499995;8.077146953;8.858181004;8.160752688;15.87179032;9.11562724;1021.487797;1112.312691;1103.101738;1104.155604;1090.595951
13194;1993;0.82;-0.198450939;0.009950331;843.3528252;1.01;0.693033338;10.00947849;6.989960573;1.6;0.807000001;0.779366657;0.745000015;0.719900002;0.771866659;6.18444086;8.077146953;8.858181004;8.160752688;15.87179032;940.3273965;1021.487797;1112.312691;1103.101738;1104.155604
13194;1994;0.8;-0.223143551;0.262364264;739.6634642;1.3;0.708666672;11.21324552;9.064050179;1.6;0.693033338;0.807000001;0.779366657;0.745000015;0.719900002;10.00947849;6.18444086;8.077146953;8.858181004;8.160752688;843.3528252;940.3273965;1021.487797;1112.312691;1103.101738
13194;1995;0.76;-0.274436846;0;619.5654975;1;0.809866667;12.92517921;9.392960573;1.5;0.708666672;0.693033338;0.807000001;0.779366657;0.745000015;11.21324552;10.00947849;6.18444086;8.077146953;8.858181004;739.6634642;843.3528252;940.3273965;1021.487797;1112.312691
13194;1996;0.86;-0.15082289;0.530628251;597.4433665;1.7;0.828666667;3.847956989;8.807234767;1.7;0.809866667;0.708666672;0.693033338;0.807000001;0.779366657;12.92517921;11.21324552;10.00947849;6.18444086;8.077146953;619.5654975;739.6634642;843.3528252;940.3273965;1021.487797
13194;1997;0.87;-0.139262067;0.955511445;412.2302773;2.6;0.815666656;9.675460573;10.95987455;1.5;0.828666667;0.809866667;0.708666672;0.693033338;0.807000001;3.847956989;12.92517921;11.21324552;10.00947849;6.18444086;597.4433665;619.5654975;739.6634642;843.3528252;940.3273965
13194;1998;0.8;-0.223143551;0.336472237;392.4681234;1.4;0.661866675;9.601897849;7.782016129;1.4;0.815666656;0.828666667;0.809866667;0.708666672;0.693033338;9.675460573;3.847956989;12.92517921;11.21324552;10.00947849;412.2302773;597.4433665;619.5654975;739.6634642;843.3528252
13194;1999;0.76;-0.274436846;0.336472237;437.6510928;1.4;0.839666675;12.16836559;8.927069892;1.2;0.661866675;0.815666656;0.828666667;0.809866667;0.708666672;9.601897849;9.675460573;3.847956989;12.92517921;11.21324552;392.4681234;412.2302773;597.4433665;619.5654975;739.6634642
13194;2000;0.715;-0.335472736;0.405465108;384.1556983;1.5;0.803499997;8.143876344;8.491078853;1.1;0.839666675;0.661866675;0.815666656;0.828666667;0.809866667;12.16836559;9.601897849;9.675460573;3.847956989;12.92517921;437.6510928;392.4681234;412.2302773;597.4433665;619.5654975
13194;2001;0.64;-0.446287103;0.262364264;337.1206117;1.3;0.724166681;11.73096774;8.970360215;1;0.803499997;0.839666675;0.661866675;0.815666656;0.828666667;8.143876344;12.16836559;9.601897849;9.675460573;3.847956989;384.1556983;437.6510928;392.4681234;412.2302773;597.4433665
13194;2002;0.83;-0.186329578;0.262364264;312.2437092;1.3;0.730833342;6.698523297;10.52672043;0.92;0.724166681;0.803499997;0.839666675;0.661866675;0.815666656;11.73096774;8.143876344;12.16836559;9.601897849;9.675460573;337.1206117;384.1556983;437.6510928;392.4681234;412.2302773
13194;2003;0.72;-0.328504067;0.336472237;335.4684979;1.4;0.687666665;8.204396057;10.39161111;0.91;0.730833342;0.724166681;0.803499997;0.839666675;0.661866675;6.698523297;11.73096774;8.143876344;12.16836559;9.601897849;312.2437092;337.1206117;384.1556983;437.6510928;392.4681234
13194;2004;0.81;-0.210721031;0.470003629;284.5503987;1.6;0.699666669;4.216415771;8.787195341;0.9;0.687666665;0.730833342;0.724166681;0.803499997;0.839666675;8.204396057;6.698523297;11.73096774;8.143876344;12.16836559;335.4684979;312.2437092;337.1206117;384.1556983;437.6510928
13194;2005;0.89;-0.116533816;0.405465108;295.7253862;1.5;0.680999989;4.690340502;8.974422939;0.84;0.699666669;0.687666665;0.730833342;0.724166681;0.803499997;4.216415771;8.204396057;6.698523297;11.73096774;8.143876344;284.5503987;335.4684979;312.2437092;337.1206117;384.1556983
13194;2006;0.99;-0.010050336;0.470003629;289.0160248;1.6;0.720066657;4.499098566;10.71980466;0.85;0.680999989;0.699666669;0.687666665;0.730833342;0.724166681;4.690340502;4.216415771;8.204396057;6.698523297;11.73096774;295.7253862;284.5503987;335.4684979;312.2437092;337.1206117
13194;2007;0.8;-0.223143551;0.470003629;116.0337178;1.6;0.683033337;9.166329749;9.066541219;0.68;0.720066657;0.680999989;0.699666669;0.687666665;0.730833342;4.499098566;4.690340502;4.216415771;8.204396057;6.698523297;289.0160248;295.7253862;284.5503987;335.4684979;312.2437092
13194;2008;0.96;-0.040821995;0.470003629;102.9819007;1.6;0.647166664;9.88016129;9.439017921;0.66;0.683033337;0.720066657;0.680999989;0.699666669;0.687666665;9.166329749;4.499098566;4.690340502;4.216415771;8.204396057;116.0337178;289.0160248;295.7253862;284.5503987;335.4684979
13194;2009;0.73;-0.314710745;0.405465108;135.9552061;1.5;0.681833327;6.67068638;9.429195341;0.61;0.647166664;0.683033337;0.720066657;0.680999989;0.699666669;9.88016129;9.166329749;4.499098566;4.690340502;4.216415771;102.9819007;116.0337178;289.0160248;295.7253862;284.5503987
13194;2010;0.87;-0.139262067;0.587786665;131.0956662;1.8;0.656533326;8.144912186;9.862172043;0.61;0.681833327;0.647166664;0.683033337;0.720066657;0.680999989;6.67068638;9.88016129;9.166329749;4.499098566;4.690340502;135.9552061;102.9819007;116.0337178;289.0160248;295.7253862
13194;2011;0.83;-0.186329578;0.741937345;92.62597389;2.1;0.672566662;7.266772401;9.865396057;0.59;0.656533326;0.681833327;0.647166664;0.683033337;0.720066657;8.144912186;6.67068638;9.88016129;9.166329749;4.499098566;131.0956662;135.9552061;102.9819007;116.0337178;289.0160248
13194;2012;0.94;-0.061875404;0.336472237;101.4316475;1.4;;6.061600358;8.55265233;0.55;0.672566662;0.656533326;0.681833327;0.647166664;0.683033337;7.266772401;8.144912186;6.67068638;9.88016129;9.166329749;92.62597389;131.0956662;135.9552061;102.9819007;116.0337178
13194;2013;0.72;-0.328504067;0.530628251;100.7804035;1.7;;7.207543011;9.692793907;0.59;;0.672566662;0.656533326;0.681833327;0.647166664;6.061600358;7.266772401;8.144912186;6.67068638;9.88016129;101.4316475;92.62597389;131.0956662;135.9552061;102.9819007
13592;1957;;;;;;;25.0013629;6.499237679;;;;;;;;;;;;;;;;
13592;1958;;;;;;;25.44741241;6.490580645;;;;;;;25.0013629;;;;;;;;;
13592;1959;;;;;;;24.20872177;7.493695341;;;;;;;25.44741241;25.0013629;;;;;;;;
13592;1960;;;;;;;24.85154637;7.394689292;;;;;;;24.20872177;25.44741241;25.0013629;;;;;;;
13592;1961;;;;;;;30.52016219;6.135453629;;;;;;;24.85154637;24.20872177;25.44741241;25.0013629;;;;;;
13592;1962;;;;;;;22.90984857;4.817266801;;;;;;;30.52016219;24.85154637;24.20872177;25.44741241;25.0013629;;;;;
13592;1963;;;;;;;22.34180824;7.373474686;;;;;;;22.90984857;30.52016219;24.85154637;24.20872177;25.44741241;;;;;
13592;1964;;;;;;;30.570431;5.277710573;;;;;;;22.34180824;22.90984857;30.52016219;24.85154637;24.20872177;;;;;
13592;1965;;;;;;;23.71922558;6.145947581;;;;;;;30.570431;22.34180824;22.90984857;30.52016219;24.85154637;;;;;
13592;1966;;;;;;;22.26885865;7.198794579;;;;;;;23.71922558;30.570431;22.34180824;22.90984857;30.52016219;;;;;
13592;1967;;;;;;;29.21401232;5.870283154;;;;;;;22.26885865;23.71922558;30.570431;22.34180824;22.90984857;;;;;
13592;1968;;;;;;;24.0844366;6.901529794;;;;;;;29.21401232;22.26885865;23.71922558;30.570431;22.34180824;;;;;
13592;1969;;;;;;;22.03469019;8.056763217;;;;;;;24.0844366;29.21401232;22.26885865;23.71922558;30.570431;;;;;
13592;1970;;;;;;;26.66233893;7.318206765;;;;;;;22.03469019;24.0844366;29.21401232;22.26885865;23.71922558;;;;;
13592;1971;;;;;;;24.88210372;6.372922715;;;;;;;26.66233893;22.03469019;24.0844366;29.21401232;22.26885865;;;;;
13592;1972;;;;;;;25.2188013;6.832744848;;;;;;;24.88210372;26.66233893;22.03469019;24.0844366;29.21401232;;;;;
13592;1973;;;;;;;28.5173638;6.490323477;;;;;;;25.2188013;24.88210372;26.66233893;22.03469019;24.0844366;;;;;
13592;1974;;;;;;;27.30449059;5.864856183;;;;;;;28.5173638;25.2188013;24.88210372;26.66233893;22.03469019;;;;;
13592;1975;;;;;;;26.11237522;7.471811828;;;;;;;27.30449059;28.5173638;25.2188013;24.88210372;26.66233893;;;;;
13592;1976;;;;;;;24.20922917;7.225291219;;;;;;;26.11237522;27.30449059;28.5173638;25.2188013;24.88210372;;;;;
13592;1977;;;;;;;19.68341555;7.000998656;;;;;;;24.20922917;26.11237522;27.30449059;28.5173638;25.2188013;;;;;
13592;1978;;;;;;;25.39078495;6.953118504;;;;;;;19.68341555;24.20922917;26.11237522;27.30449059;28.5173638;;;;;
13592;1979;;;;;;;26.23389225;6.061251792;;;;;;;25.39078495;19.68341555;24.20922917;26.11237522;27.30449059;;;;;
13592;1980;;;;1243.742262;;;24.29409005;7.763554884;;;;;;;26.23389225;25.39078495;19.68341555;24.20922917;26.11237522;;;;;
13592;1981;;;;1214.564302;;;30.01851344;5.989172715;;;;;;;24.29409005;26.23389225;25.39078495;19.68341555;24.20922917;1243.742262;;;;
13592;1982;;;;1191.775811;;0.348000002;27.04902711;7.307536514;;;;;;;30.01851344;24.29409005;26.23389225;25.39078495;19.68341555;1214.564302;1243.742262;;;
13592;1983;;;;1176.759977;;0.284900002;28.025306;6.537366935;;0.348000002;;;;;27.04902711;30.01851344;24.29409005;26.23389225;25.39078495;1191.775811;1214.564302;1243.742262;;
13592;1984;;;;1173.403126;;0.385500004;25.72434834;7.24843638;;0.284900002;0.348000002;;;;28.025306;27.04902711;30.01851344;24.29409005;26.23389225;1176.759977;1191.775811;1214.564302;1243.742262;
